,date,AutoiTransformer,AutoAutoformer,AutoPatchTST,AutoLSTM,AutoInformer
104,2024-05-15,3471.3621811172925,1587.9942626953125,1735.6800537109375,1873.3529052734375,5482.152672095195
105,2024-05-16,3566.4655203227885,1505.15234375,1783.2314453125,1985.8114013671875,5454.282397251489
106,2024-05-17,3442.3654464106075,1315.26025390625,1721.179931640625,1963.0423583984375,5373.04762107096
107,2024-05-18,3155.328639489133,1146.280029296875,1577.661865234375,1948.00390625,5329.668551299401
108,2024-05-19,2572.543943937402,1042.63330078125,1286.269775390625,1832.4793701171875,5340.112846632343
109,2024-05-20,2887.5704456688836,974.4326171875,1443.7841796875,1784.236328125,5244.7369669131585
110,2024-05-21,3092.3578552736144,934.1945190429688,1546.1787109375,1833.7786865234375,5204.982561865201
111,2024-05-22,3613.89292170119,956.29248046875,1806.94677734375,2014.3951416015625,5179.7461895467495
112,2024-05-23,3848.695380190853,1054.129150390625,1924.3486328125,2109.310546875,5215.732409182965
113,2024-05-24,3572.0157814798877,1186.75634765625,1786.00927734375,2148.2890625,5335.041962847521
114,2024-05-25,3258.9776119508315,1212.1087646484375,1629.489990234375,2133.142822265625,5392.859010381289
115,2024-05-26,2953.975358672149,1136.7318115234375,1476.988037109375,2007.6202392578125,5372.719059641062
116,2024-05-27,3029.6267101946287,1118.2725830078125,1514.812255859375,1864.781982421875,5315.618041765265
117,2024-05-28,3610.5015781058464,1191.64501953125,1805.24951171875,1862.5931396484375,5261.11385510613
118,2024-05-29,3730.091577247251,1352.939453125,1865.043701171875,1958.630859375,5347.846553021023
119,2024-05-30,3597.790743347723,1416.1434326171875,1798.89306640625,1926.3193359375,5392.645741969958
120,2024-04-01,4160.347890225006,1145.524169921875,2080.17431640625,3078.967041015625,5424.219179152147
121,2024-04-02,4277.867719878879,1123.80126953125,2138.93408203125,3333.343994140625,5457.974967317632
122,2024-04-03,4495.44542936908,1303.736328125,2247.722900390625,3432.2041015625,5539.063149473766
123,2024-04-04,4414.949565577786,1340.77099609375,2207.47509765625,3303.54052734375,5538.454021273501
124,2024-04-05,4352.112536820176,1270.432861328125,2176.056640625,3021.66259765625,5443.995867119655
125,2024-04-06,4022.0431242459454,1261.1484375,2011.0224609375,2960.609130859375,5473.8850416452915
126,2024-04-07,3840.682980399113,1243.765625,1920.342529296875,3046.138916015625,5515.360878553096
127,2024-04-08,4018.880035568989,1102.09619140625,2009.440185546875,3226.5947265625,5462.5503253620645
128,2024-04-09,4460.730285862257,986.03759765625,2230.364990234375,3495.228515625,5403.771701771921
129,2024-04-10,4550.0869949472835,1048.71630859375,2275.042724609375,3632.436279296875,5454.273162934689
130,2024-04-11,4835.011332672089,1124.3760986328125,2417.505126953125,3618.974853515625,5444.347606569296
131,2024-04-12,4614.785500270431,1109.7861328125,2307.392578125,3461.087646484375,5432.028698313552
132,2024-04-13,4005.189292663621,1103.2694091796875,2002.5948486328125,3420.763427734375,5513.9908671836765
133,2024-04-14,3791.265825856477,1092.646728515625,1895.6336669921875,3480.93408203125,5557.2630162334535
134,2024-04-15,3855.682615458267,868.9320068359375,1927.842529296875,3612.93310546875,5468.4197543525515
135,2024-04-16,3942.964669815963,792.628662109375,1971.483642578125,3761.62451171875,5447.851183125327
136,2024-04-17,4239.494008840527,901.0494384765625,2119.747802734375,3801.55078125,5464.392129812128
137,2024-04-18,4390.224562685238,1099.7412109375,2195.11328125,3683.334228515625,5512.106194667416
138,2024-04-19,4273.31280114199,1137.899658203125,2136.656982421875,3449.68603515625,5490.6033828669315
139,2024-04-20,4018.3647543662664,1176.5439453125,2009.1824951171875,3275.96142578125,5505.990393041188
140,2024-04-21,3584.975427562662,1182.65673828125,1792.4873046875,3406.570068359375,5610.164549958954
141,2024-04-22,3397.8898033652513,993.569091796875,1698.94482421875,3558.075927734375,5582.784516849484
142,2024-04-23,3708.9511687757913,876.392822265625,1854.475341796875,3807.852294921875,5538.127091035203
143,2024-04-24,4594.702158572618,989.1776733398438,2297.3505859375,3817.33154296875,5458.6313762734935
144,2024-04-25,4996.729924827923,1122.370849609375,2498.364990234375,3606.893798828125,5409.975657405312
145,2024-04-26,5272.222493646259,1152.24755859375,2636.11083984375,3397.606689453125,5329.600982636639
146,2024-04-27,4975.188699391321,1168.754638671875,2487.593505859375,3223.024658203125,5341.786731901237
147,2024-04-28,4237.555486609926,1127.41455078125,2118.776611328125,3282.048583984375,5450.374804390522
148,2024-04-29,3943.518837012816,891.98291015625,1971.758056640625,3425.911865234375,5414.314857952675
149,2024-04-30,3995.455254194676,748.08203125,1997.7266845703125,3418.198486328125,5332.323720343869
150,2024-05-01,4425.428180383984,828.21923828125,2212.713623046875,3418.21484375,5305.262092886987
151,2024-05-02,4352.0358193422435,1016.9296264648438,2176.017333984375,3272.791259765625,5374.657743101845
152,2024-05-03,4047.278272362324,1075.1949462890625,2023.6390380859375,3168.8974609375,5427.620408465756
153,2024-05-04,3594.003780194558,1124.6883544921875,1797.00244140625,3104.51318359375,5504.743553908833
154,2024-05-05,3758.1022766978567,1141.367431640625,1879.0511474609375,3310.357177734375,5538.840755064953
155,2024-05-06,4375.101303419389,958.311279296875,2187.55029296875,3444.624755859375,5384.426913201638
156,2024-05-07,4928.923997809587,812.7386474609375,2464.462158203125,3412.091552734375,5216.935820234921
157,2024-05-08,5130.040428305416,913.0621337890625,2565.020263671875,3378.563232421875,5226.879901382188
158,2024-05-09,5256.385206293024,1134.08447265625,2628.192138671875,3157.363525390625,5263.238442765371
159,2024-05-10,4648.731787149911,1222.3226318359375,2324.36572265625,2963.662841796875,5358.3488281173995
160,2024-05-11,3880.625685915118,1292.0887451171875,1940.3135986328125,2840.93896484375,5479.921296256638
161,2024-05-12,3572.664769922965,1285.25634765625,1786.333251953125,2898.337646484375,5540.4025620603425
162,2024-05-13,4368.980773763091,1053.2955322265625,2184.49072265625,3046.25537109375,5336.48765948485
163,2024-05-14,4803.51388116763,845.20703125,2401.75634765625,3100.235595703125,5174.526648379702
164,2024-05-15,5162.7320541641675,913.711181640625,2581.364990234375,3096.858154296875,5152.248817725078
165,2024-05-16,5447.9518484477885,1131.14501953125,2723.974609375,2892.740966796875,5165.435648899438
166,2024-05-17,5212.170133910608,1218.202392578125,2606.082275390625,2788.13818359375,5219.652807533363
167,2024-05-18,4520.513209801633,1250.26611328125,2260.254150390625,2952.163818359375,5385.953287932702
168,2024-05-19,4001.769285734277,1294.293212890625,2000.8824462890625,3143.515869140625,5535.769737501483
169,2024-05-20,4052.6383167626336,1166.0255126953125,2026.318115234375,3243.6904296875,5488.72627813142
170,2024-05-21,4392.400824023614,1007.1853637695312,2196.2001953125,3398.7158203125,5394.929133215299
171,2024-05-22,5294.17661310744,1147.860107421875,2647.088623046875,3392.73828125,5322.896084261105
172,2024-05-23,5263.149481753353,1397.91357421875,2631.57568359375,3216.526611328125,5408.728243533551
173,2024-05-24,5060.250156479888,1418.7607421875,2530.12646484375,3084.2119140625,5417.779252276232
174,2024-05-25,4826.0054439820815,1423.3291015625,2413.00390625,3139.026123046875,5471.291810674258
175,2024-05-26,4785.663346953399,1425.90185546875,2392.83203125,3305.07958984375,5516.069225961863
176,2024-05-27,4943.326417225879,1340.0518798828125,2471.662109375,3269.29443359375,5442.881820451788
177,2024-05-28,5310.220328105846,1227.1142578125,2655.10888671875,3207.510009765625,5313.612939578787
178,2024-05-29,5140.177026466001,1359.90380859375,2570.08642578125,3193.62841796875,5403.082026653836
179,2024-05-30,4846.202852722723,1620.25244140625,2423.09912109375,2905.1552734375,5507.1590018576535
0,2024-05-31,18682.329335537506,6072.5234375,9341.1650390625,20210.30859375,9453.459123610155
1,2024-06-01,17273.42338394138,6688.5576171875,8636.7119140625,19198.93359375,9729.275718050054
2,2024-06-02,16658.11095671283,8158.72509765625,8329.0556640625,17717.611328125,10190.276436827282
3,2024-06-03,17224.807964015286,9694.365234375,8612.404296875,17407.201171875,10791.884883700259
4,2024-06-04,19018.044177445176,8844.974609375,9509.0224609375,18672.96484375,10403.05159221731
5,2024-06-05,20685.597811745945,8506.982421875,10342.7998046875,20370.1484375,10397.537019184354
6,2024-06-06,20855.769406180363,8006.9541015625,10427.8857421875,21764.423828125,10469.196556653682
7,2024-06-07,20012.27310197524,7641.2890625,10006.13671875,21724.599609375,10408.341798750736
8,2024-06-08,18345.484680393507,8676.3232421875,9172.7421875,19848.21875,10717.361698109811
9,2024-06-09,16558.536701978534,10229.294921875,8279.267578125,17678.705078125,11231.177322480587
10,2024-06-10,17486.24131314084,10798.3857421875,8743.1201171875,16661.119140625,11116.326946168905
11,2024-06-11,17682.33823464543,10503.4052734375,8841.1689453125,17188.80859375,11070.127498972732
12,2024-06-12,18207.929282897996,10274.8486328125,9103.96484375,18210.3984375,11129.212356136313
13,2024-06-13,19437.719194997102,9751.689453125,9718.8603515625,18701.08984375,10798.09403277398
14,2024-06-14,19152.620603739517,8265.28125,9576.3115234375,18458.6171875,10038.904022541028
15,2024-06-15,17115.184884659713,8525.2822265625,8557.59375,17645.1015625,10283.665224263023
16,2024-06-16,17146.205434621777,9590.443359375,8573.103515625,16615.859375,10554.354852590448
17,2024-06-17,17455.54682831024,11342.59375,8727.7744140625,16627.61328125,11384.84961812933
18,2024-06-18,18527.01055504824,10481.90234375,9263.505859375,17566.3984375,11022.245152276111
19,2024-06-19,19436.66968600689,9562.7470703125,9718.3349609375,18557.689453125,10668.315901158865
20,2024-06-20,19010.196130687662,8882.2607421875,9505.09765625,19772.900390625,10698.0309745195
21,2024-06-21,17100.77945180275,8308.5830078125,8550.3896484375,18813.525390625,10469.711762943234
22,2024-06-22,16001.744625807041,8863.6513671875,8000.8720703125,16984.068359375,10461.676117524461
23,2024-06-23,15362.081064822618,10274.6259765625,7681.0400390625,15840.669921875,10981.277524955134
24,2024-06-24,15501.703069359173,11783.6962890625,7750.8515625,16582.98046875,11899.58375066703
25,2024-06-25,17595.69612645876,11413.6572265625,8797.84765625,17485.9453125,11613.122528046795
26,2024-06-26,19783.53489079757,10766.009765625,9891.7666015625,18230.56640625,11133.608509244987
27,2024-06-27,20158.467107703676,10635.5361328125,10079.232421875,18705.94140625,11128.636843575092
28,2024-06-28,19302.496864356566,9722.1494140625,9651.2470703125,18119.65625,10659.161110394081
29,2024-06-29,17842.38079130405,9983.9658203125,8921.189453125,16376.033203125,10582.267712958615
30,2024-06-30,16223.536090540234,10977.5576171875,8111.767578125,15884.658203125,11209.172554312769
31,2024-07-01,16657.694510748493,11956.087890625,8328.8466796875,16093.0361328125,11682.733426695595
32,2024-07-02,19429.98652431545,11090.392578125,9714.9931640625,16985.626953125,11039.999352862727
33,2024-07-03,20496.32311613206,9923.345703125,10248.162109375,18187.73046875,10590.18825605727
34,2024-07-04,19986.34959115098,8916.671875,9993.1748046875,18844.529296875,10330.728946288098
35,2024-07-05,18579.83274873189,8035.181640625,9289.916015625,17850.322265625,9861.197619378396
36,2024-07-06,15841.614915778337,8338.0390625,7920.8076171875,16212.92578125,10031.11974967828
37,2024-07-07,15065.844627524166,9221.005859375,7532.92236328125,15863.9560546875,10506.913196059922
38,2024-07-08,16491.418897699274,11960.607421875,8245.708984375,16082.29296875,11709.339547501699
39,2024-07-09,19132.50815433741,11075.2333984375,9566.25390625,16781.498046875,11028.163876335173
40,2024-07-10,21051.926223024493,10006.396484375,10525.9638671875,17824.890625,10454.759926932908
41,2024-07-11,20771.633031641715,9530.2607421875,10385.8173828125,18168.603515625,10346.37117473124
42,2024-07-12,18310.15753157559,9473.88671875,9155.0791015625,17634.56640625,10569.338138610827
43,2024-07-13,17077.64962335513,9827.7802734375,8538.82421875,16556.255859375,10669.268271304507
44,2024-07-14,16895.504026820417,10986.0791015625,8447.7509765625,15669.58984375,11055.20450620164
45,2024-07-15,17451.99091094779,12219.849609375,8725.994140625,15648.8369140625,11580.010920505883
46,2024-07-16,18076.618864379358,11515.39453125,9038.306640625,16435.064453125,11326.808401405433
47,2024-07-17,17922.325221520383,10529.9375,8961.16015625,16935.529296875,10983.306086394616
48,2024-07-18,17988.549315031152,10109.869140625,8994.2724609375,16871.224609375,10746.857452650409
49,2024-07-19,16704.461070668884,8502.97265625,8352.2294921875,15913.6455078125,9904.653600519116
50,2024-07-20,16719.693792773614,8157.41259765625,8359.8466796875,15076.9658203125,9520.320109167447
51,2024-07-21,16297.44272638869,8613.4052734375,8148.7216796875,14729.7177734375,9727.48601956384
52,2024-07-22,16934.013739565853,10835.3466796875,8467.0078125,15419.439453125,10911.42552441734
53,2024-07-23,18364.087070542388,10705.2421875,9182.044921875,16153.728515625,10806.498383745959
54,2024-07-24,19147.16364710708,9994.001953125,9573.5830078125,16534.015625,10423.592057866641
55,2024-07-25,18188.3274094534,9472.451171875,9094.1640625,16367.0166015625,10270.6320921728
56,2024-07-26,16941.49438597588,8948.763671875,8470.74609375,15588.41015625,10008.274490129523
57,2024-07-27,16008.015249980846,8968.044921875,8004.00634765625,14513.5732421875,9895.705423099294
58,2024-07-28,16247.6369874035,9495.6591796875,8123.81640625,14496.8486328125,10117.388743572781
59,2024-07-29,17370.748751160223,11191.3212890625,8685.3720703125,15342.998046875,11000.994863063708
60,2024-05-31,3385.7863667875063,751.91796875,1692.8935546875,1876.3199462890625,5079.859117506639
61,2024-06-01,3188.998579253879,523.1058349609375,1594.49951171875,1758.0543212890625,4966.202460603765
62,2024-06-02,3045.5655465565796,480.84075927734375,1522.782958984375,1650.936279296875,4940.694245359997
63,2024-06-03,3137.8443409684114,425.55572509765625,1568.9224853515625,1664.6456298828125,4901.878650484927
64,2024-06-04,3357.4702028358006,388.0419921875,1678.7354736328125,1783.698974609375,4878.73707042776
65,2024-06-05,3578.5785246365704,362.420654296875,1789.2901611328125,1981.4720458984375,4880.830392292264
66,2024-06-06,3531.342648367863,371.466064453125,1765.67236328125,2102.613525390625,4922.987274732295
67,2024-06-07,3349.905914475239,411.67822265625,1674.953125,2093.19091796875,4968.996179549076
68,2024-06-08,3117.017151096632,450.4134521484375,1558.5084228515625,1940.729736328125,4986.6335029193815
69,2024-06-09,2854.8345535410335,471.8892822265625,1427.41650390625,1786.5185546875,4999.839904878048
70,2024-06-10,2975.0323287658393,527.2179565429688,1487.515625,1750.675048828125,4999.801837831503
71,2024-06-11,3083.262062770431,446.93487548828125,1541.630859375,1842.814697265625,4965.784313547927
72,2024-06-12,3201.303062194871,116.41455078125,1600.6517333984375,1960.3619384765625,4811.464179561606
73,2024-06-13,3344.323198903352,-239.5662841796875,1672.162353515625,2032.06640625,4629.054474363336
74,2024-06-14,3324.843015848892,-515.686767578125,1662.4227294921875,2032.8238525390625,4494.227646198255
75,2024-06-15,2979.519845597213,-711.0650634765625,1489.76123046875,1970.3056640625,4435.062822529624
76,2024-06-16,2910.5010889186524,-825.3297119140625,1455.2513427734375,1827.3070068359375,4352.803964528925
77,2024-06-17,2950.355666200863,-846.2164306640625,1475.1788330078125,1792.4840087890625,4327.574593715268
78,2024-06-18,3101.0564534857403,-812.0250244140625,1550.52880859375,1858.49951171875,4337.449383538318
79,2024-06-19,3135.8488852256414,-788.7349853515625,1567.924560546875,1991.7725830078125,4377.055319188649
80,2024-06-20,3110.734216625162,-806.3026123046875,1555.36669921875,2114.302734375,4402.93878854538
81,2024-06-21,2876.8524498496263,-712.8238525390625,1438.4261474609375,2060.497802734375,4472.371804752316
82,2024-06-22,2782.1860320570413,-546.2528076171875,1391.0927734375,1835.94140625,4514.536110505418
83,2024-06-23,2683.236826541368,-474.372802734375,1341.617919921875,1688.261962890625,4528.915395743708
84,2024-06-24,2752.5031181872982,-451.1575927734375,1376.2515869140625,1712.0477294921875,4535.671252192909
85,2024-06-25,2974.646321771259,-421.9605712890625,1487.32275390625,1929.8656005859375,4570.026855439373
86,2024-06-26,3238.6813751725713,-362.4600830078125,1619.33984375,2018.659423828125,4580.735408964225
87,2024-06-27,3240.5718440318014,-273.140625,1620.2847900390625,2059.676025390625,4635.4250821004825
88,2024-06-28,3063.217811622191,-177.23486328125,1531.6075439453125,1991.52587890625,4694.015884869179
89,2024-06-29,2843.014580366551,-77.009765625,1421.50634765625,1774.3897705078125,4724.2490438301975
90,2024-06-30,2610.457477258984,-15.6309814453125,1305.228271484375,1680.21044921875,4767.748283682886
91,2024-07-01,2654.4962685609935,-171.081787109375,1327.24755859375,1708.380859375,4690.173078184853
92,2024-07-02,3090.457471581074,-472.168212890625,1545.2286376953125,1809.0609130859375,4496.682420184506
93,2024-07-03,3355.759151288308,-746.0540771484375,1677.880126953125,1939.1387939453125,4350.798950942524
94,2024-07-04,3227.3617981822317,-913.1927490234375,1613.680908203125,1965.7091064453125,4293.967273314464
95,2024-07-05,3033.9557956068893,-954.4534912109375,1516.9775390625,1901.2691650390625,4287.410792290993
96,2024-07-06,2513.3414782783366,-899.0401611328125,1256.6708984375,1685.90234375,4342.623343123105
97,2024-07-07,2460.142479086666,-796.6392822265625,1230.0712890625,1658.061279296875,4395.295154067735
98,2024-07-08,2670.2067394961487,-707.3680419921875,1335.1029052734375,1722.4647216796875,4423.37810646166
99,2024-07-09,3180.840185587411,-680.3612060546875,1590.419921875,1866.1617431640625,4392.877972404509
100,2024-07-10,3550.918898805743,-606.0762939453125,1775.460205078125,2016.260986328125,4409.551980155564
101,2024-07-11,3508.916234766715,-411.458740234375,1754.458984375,2067.92529296875,4526.431523241983
102,2024-07-12,3046.056945638091,-254.8887939453125,1523.02880859375,1983.4371337890625,4655.912944824206
103,2024-07-13,2723.3117327301297,-189.185302734375,1361.6552734375,1792.98974609375,4691.69131360187
104,2024-07-14,2587.2083725235425,-115.561279296875,1293.6031494140625,1670.881103515625,4719.437385840312
105,2024-07-15,2696.9747976665385,5.0589599609375,1348.486083984375,1659.7672119140625,4759.7291974834225
106,2024-07-16,2815.0505050043575,150.993896484375,1407.5224609375,1784.32177734375,4845.372297584632
107,2024-07-17,2848.794459801633,338.8370361328125,1424.394775390625,1888.6397705078125,4960.094576690026
108,2024-07-18,2957.206297453027,632.789794921875,1478.6009521484375,1904.836669921875,5094.204086561542
109,2024-07-19,2689.0592152001336,786.6846313476562,1344.528564453125,1734.967529296875,5170.578313653881
110,2024-07-20,2695.9057068361144,683.6829833984375,1347.95263671875,1567.761474609375,5076.18831137692
111,2024-07-21,2686.87924982619,515.6566772460938,1343.43994140625,1506.435791015625,4978.279110384152
112,2024-07-22,2820.638983706478,424.65814208984375,1410.3204345703125,1597.80712890625,4934.754213992535
113,2024-07-23,2996.7311135111377,394.56591796875,1498.366943359375,1769.6412353515625,4935.192376360705
114,2024-07-24,3060.1695064820815,435.02398681640625,1530.0859375,1980.990478515625,4998.377832097598
115,2024-07-25,2964.529802031524,577.5547485351562,1482.2652587890625,2002.7371826171875,5090.2187086889135
116,2024-07-26,2695.3022473040037,793.0967407226562,1347.6500244140625,1851.520751953125,5202.166847002081
117,2024-07-27,2560.5240390433464,977.2764892578125,1280.2607421875,1743.2803955078125,5288.631631595388
118,2024-07-28,2543.906518653501,1083.3441162109375,1271.951171875,1687.59375,5330.512355022976
119,2024-07-29,2705.006807800848,806.1966552734375,1352.5010986328125,1707.79833984375,5171.739308864489
120,2024-05-31,4514.187733975006,454.55181884765625,2257.09423828125,2760.92431640625,4941.090639113085
121,2024-06-01,4113.755903472629,600.9492797851562,2056.878173828125,2932.0361328125,5119.741034822515
122,2024-06-02,4122.51085905658,822.8380737304688,2061.255615234375,3246.22119140625,5307.781411192516
123,2024-06-03,4369.596538234036,854.4598388671875,2184.798583984375,3558.450439453125,5363.112666903384
124,2024-06-04,4855.149646195176,729.536376953125,2427.5751953125,3626.561279296875,5241.804231987819
125,2024-06-05,5119.332675027195,567.3631591796875,2559.667236328125,3479.970458984375,5082.763764789823
126,2024-06-06,5044.784054617863,303.4163818359375,2522.39306640625,3132.2490234375,4875.489296521846
127,2024-06-07,4751.736480881489,417.25384521484375,2375.868408203125,2955.33935546875,4934.086549727299
128,2024-06-08,4336.981750706007,635.936767578125,2168.49072265625,3017.12841796875,5123.523685414499
129,2024-06-09,4122.9322097910335,917.96484375,2061.46533203125,3250.5966796875,5356.360824677853
130,2024-06-10,4405.004008453339,962.3555908203125,2202.50146484375,3421.738525390625,5377.327937990194
131,2024-06-11,4545.255715114181,813.8429565429688,2272.627685546875,3442.28173828125,5286.289272654372
132,2024-06-12,4749.878501647996,633.647216796875,2374.939453125,3256.525146484375,5117.732635066977
133,2024-06-13,4808.206499684602,309.453125,2404.10400390625,3111.32177734375,4910.181206235895
134,2024-06-14,4661.464842020767,420.09649658203125,2330.733642578125,3055.6025390625,4974.544540729505
135,2024-06-15,4295.245431534713,636.5653076171875,2147.6240234375,3032.84716796875,5133.6439687698585
136,2024-06-16,4417.396352590527,868.8916015625,2208.698974609375,3198.501953125,5271.89241972912
137,2024-06-17,4578.672804872738,916.982421875,2289.33740234375,3447.268310546875,5332.904656581479
138,2024-06-18,4818.86993004824,841.9446411132812,2409.435546875,3473.861328125,5264.539707940174
139,2024-06-19,4837.354256319391,681.7140502929688,2418.67724609375,3077.29541015625,5082.21830594402
140,2024-06-20,4684.293298656412,361.39691162109375,2342.146240234375,2825.440185546875,4883.070250642548
141,2024-06-21,4136.730135396501,420.68634033203125,2068.364990234375,2846.480224609375,5003.707856693234
142,2024-06-22,3782.3789031507913,618.6124267578125,1891.189208984375,3078.822998046875,5216.07180844243
143,2024-06-23,3820.777842166368,891.9796142578125,1910.388427734375,3399.961669921875,5427.052381522517
144,2024-06-24,4073.1393486560482,956.3942260742188,2036.5697021484375,3468.85791015625,5437.06659215873
145,2024-06-25,4579.952962396259,867.427978515625,2289.97607421875,3366.117431640625,5287.716079682537
146,2024-06-26,4910.492410328821,682.7268676757812,2455.245361328125,3031.584716796875,5060.029300870963
147,2024-06-27,4834.118963172426,328.07958984375,2417.058349609375,2854.2548828125,4850.381060494037
148,2024-06-28,4566.628700294066,385.64202880859375,2283.31298828125,2814.36279296875,4910.833687298378
149,2024-06-29,4236.432549116551,573.7222900390625,2118.21533203125,3044.303466796875,5114.056851752561
150,2024-06-30,4092.913043665234,827.8405151367188,2046.4560546875,3273.427001953125,5320.8754046545655
151,2024-07-01,4306.9298623109935,902.50634765625,2153.46435546875,3473.990234375,5374.889829283486
152,2024-07-02,4724.011914940449,854.0867919921875,2362.005859375,3361.04443359375,5257.290460040463
153,2024-07-03,4898.897334882058,689.388916015625,2449.44921875,3008.77685546875,5059.544625075825
154,2024-07-04,4762.392559900982,336.2598876953125,2381.1962890625,2822.9482421875,4857.849551756847
155,2024-07-05,4542.268783888139,375.303955078125,2271.134033203125,2906.912109375,4932.755099236794
156,2024-07-06,4124.838060309587,561.90966796875,2062.419189453125,3088.20556640625,5136.744078291562
157,2024-07-07,4151.703514242916,825.86767578125,2075.851806640625,3241.2734375,5303.122989150743
158,2024-07-08,4392.156202386774,879.9486083984375,2196.07763671875,3349.519775390625,5319.872338639394
159,2024-07-09,4796.773291056161,844.857666015625,2398.386474609375,3285.91064453125,5223.307446281462
160,2024-07-10,4899.878371461993,704.3565673828125,2449.93994140625,2965.30126953125,5056.870034354783
161,2024-07-11,4650.244848047965,376.7210693359375,2325.123291015625,2802.377685546875,4891.258473315225
162,2024-07-12,4072.289855794341,394.30328369140625,2036.145263671875,2824.191162109375,4995.807422668444
163,2024-07-13,4066.2463030426297,571.6769409179688,2033.12255859375,2930.83447265625,5112.142935611148
164,2024-07-14,4166.7540268204175,859.5477905273438,2083.3759765625,3124.5390625,5288.757713599101
165,2024-07-15,4365.4591726665385,948.8197021484375,2182.728271484375,3137.92138671875,5305.678080540063
166,2024-07-16,4564.611051879358,907.7564697265625,2282.302734375,2900.650634765625,5194.397772132972
167,2024-07-17,4399.014186364133,768.624267578125,2199.504638671875,2658.884765625,5090.581782195397
168,2024-07-18,4348.320799406152,488.9364013671875,2174.158203125,2543.46875,4929.830795545917
169,2024-07-19,3940.2911487938836,462.6795654296875,1970.14453125,2689.513916015625,5016.976003473217
170,2024-07-20,3949.5209412111144,606.3353271484375,1974.76025390625,2911.294921875,5142.803721227994
171,2024-07-21,3905.49301935744,846.2490844726562,1952.746826171875,3210.15234375,5344.375240755246
172,2024-07-22,4145.939032534603,949.3575439453125,2072.970458984375,3327.82275390625,5387.798311892926
173,2024-07-23,4449.113437729888,913.2017822265625,2224.55810546875,3159.17236328125,5280.206055865099
174,2024-07-24,4589.1363033570815,794.2952270507812,2294.5693359375,2833.282958984375,5117.413835210391
175,2024-07-25,4504.296647734649,560.7888793945312,2252.148681640625,2718.543212890625,4985.782192880808
176,2024-07-26,4251.873292225879,524.4705810546875,2125.935546875,2787.01220703125,5024.242370378546
177,2024-07-27,4114.367789043346,632.037109375,2057.1826171875,3024.6328125,5158.929239017263
178,2024-07-28,4155.078393653501,820.44873046875,2077.537109375,3276.798828125,5309.768138104031
179,2024-07-29,4346.929415222723,1005.0554809570312,2173.46240234375,3346.777587890625,5389.423574001208
